ID,name,age,sex,breed,color,coat,size,neutered,likes_children
77,Cindy,9.67,female,Dachshund Mix,black,short,small,NaN,NaN
1614,Bozont,9.75,male,German Shepherd Dog Mix,black and brown,wirehaired,medium,NaN,NaN
641,Mano,10.17,male,"Puli, Pumi, Tibetan Terrier Mix",black,long,small,yes,NaN
69,Haleema,10.92,female,Unknown Mix,black,short,large,NaN,NaN
410,Soma,8.08,male,Unknown Mix,striped,short,small,NaN,yes
74,!!Aron!!S.O.S!!!! %,8.67,male,Schnauzer Mix,black,wirehaired,medium,NaN,NaN
81,Sisi,8.67,female,French Bulldog Mix,brown and white,short,small,NaN,NaN
70,Puma,12.92,male,Akita Mix,apricot,medium,large,NaN,NaN
73,Mara,14.92,female,German Shepherd Dog Mix,sable,short,medium,NaN,NaN
68,Ruby,8.92,female,German Shepherd Dog Mix,sable,short,medium,NaN,NaN
744,Ricky,9.0,male,Staffordshire Terrier,black and white,short,medium,NaN,yes
71,Sury,9.33,female,German Shepherd Dog Mix,sable,short,medium,NaN,NaN
67,Cheese,8.92,female,German Shepherd Dog Mix,sable,short,medium,NaN,NaN
436,Betyar,8.83,male,Unknown Mix,gray,short,small,NaN,yes
348,Bede,10.75,male,Dachshund Mix,sable,short,small,NaN,yes
63,Polly,8.83,female,Unknown Mix,black,short,medium,NaN,NaN
382,Apacs,8.5,female,Unknown Mix,black,short,medium,yes,yes
129,Nana,8.08,female,Dachshund Mix,white,short,small,NaN,NaN
60,Franco,8.75,male,Unknown Mix,yellow-brown,short,medium,NaN,NaN
9,Tyuli,8.67,male,Unknown Mix,black and tan,short,medium,NaN,NaN
432,Csak,8.33,male,Unknown Mix,apricot,short,medium,NaN,yes
357,Inka,9.33,female,Puli Mix,black,medium,medium,NaN,yes
430,Csipet,7.83,male,Unknown Mix,spotty,short,small,NaN,yes
10,Joco,8.92,male,Unknown Mix,black and tan,medium,medium,NaN,NaN
1,Banderas,10.92,male,Spaniel Mix,black,medium,medium,yes,no
62,Macy,14.92,male,German Shepherd Dog Mix,sable,short,large,NaN,NaN
539,Kifli,9.92,male,Labrador Retriever,yellow,short,medium,no,NaN
358,Aszlan,7.92,male,Mudi Mix,black and brown,medium,medium,NaN,yes
61,Freddy,8.67,male,"Siberian Husky, Transylvanian Hound Mix",brown,short,medium,NaN,NaN
8,Tyuli,8.67,male,Unknown Mix,black and tan,short,medium,NaN,NaN
64,Shaba,9.33,female,German Shepherd Dog Mix,sable,short,large,NaN,NaN
201,Bobby,10.75,male,Golden Retriever Mix,golden,medium,large,no,yes
322,Konyak,8.17,male,Unknown Mix,brown,short,medium,yes,yes
127,Honey,8.92,female,Vizsla Mix,yellow-brown,wirehaired,medium,NaN,NaN
56,Pista Bacsi,14.08,male,German Shepherd Dog,sable,short,large,NaN,yes
4,Tyson,10.83,male,Unknown Mix,apricot,short,small,no,NaN
1541,Nyafi,12.92,female,Unknown Mix,black,medium,large,yes,NaN
6,Timo,9.33,male,Unknown Mix,golden,short,small,no,NaN
2,Eddie,12.83,male,"German Shepherd Dog, Scotch Collie Mix",apricot,medium,large,no,NaN
5,Foxika,8.42,female,Fox Terrier Mix,tricolor,short,small,NaN,yes
59,Foli,9.33,male,Unknown Mix,black,medium,small,NaN,NaN
128,Biene,8.92,female,Unknown Mix,black and white,short,medium,NaN,yes
7,Redy,10.83,male,Unknown Mix,red,short,small,no,NaN
58,Darth Vader,9.33,male,"Labrador Retriever, Newfoundland Mix",black,medium,medium,NaN,NaN
126,Hofeherke,9.92,female,Unknown Mix,white,medium,medium,yes,yes
57,Brix,9.33,male,Schnauzer Mix,black,wirehaired,medium,NaN,NaN
8,Mr Spicc,9.83,male,Spitz,white,long,medium,NaN,NaN
47,Judy,9.83,female,Unknown Mix,black and white,short,medium,NaN,NaN
48,Koko,9.83,male,Unknown Mix,gray,medium,medium,NaN,NaN
3,Gesztenye,8.83,female,Chinese Shar-Pei Mix,brown,short,medium,yes,NaN
38,Emma,13.83,female,Unknown Mix,brown,short,small,NaN,NaN
2,Pici,10.83,male,Jagd Terrier Mix,black and tan,wirehaired,medium,no,yes
53,Wolle,12.92,male,"Poodle, Pumi Mix",white,short,small,NaN,yes
50,Titus,8.75,male,Labrador Retriever Mix,yellow-brown,short,medium,NaN,NaN
116,Yin Es Yang,8.0,female,Unknown Mix,black and tan,short,small,NaN,NaN
47,Lippie,10.92,female,German Shepherd Dog,sable,short,large,NaN,yes
120,Terry,8.92,male,Unknown Mix,saddle back,short,large,NaN,yes
119,Jeep,8.92,male,German Shepherd Dog Mix,sable,short,large,NaN,NaN
124,Bobi,8.92,female,Bearded Collie Mix,black and white,medium,medium,NaN,NaN
51,Dart Wader,11.92,male,Labrador Retriever Mix,black,short,medium,NaN,NaN
54,Macy,14.92,female,German Shepherd Dog Mix,sable,short,large,NaN,yes
123,Aby,9.08,male,Unknown Mix,black,short,medium,NaN,yes
55,Sony,8.5,male,Beagle Mix,tricolor,short,medium,NaN,yes
117,Bubi,8.42,male,Unknown Mix,black,short,medium,NaN,yes
115,Sziporka,8.33,female,Unknown Mix,black and tan,short,medium,NaN,NaN
118,Mini,8.42,female,Unknown Mix,brown,short,medium,NaN,NaN
49,Serena,8.92,female,"Belgian Malinois, German Shepherd Dog Mix",yellow-brown,short,medium,NaN,yes
48,Mak,8.92,male,"Puli, Pumi Mix",gray,medium,medium,NaN,NaN
121,Venusz,9.92,female,Labrador Retriever Mix,golden,short,medium,NaN,NaN
122,Funny,9.92,female,Pumi Mix,gray,medium,medium,NaN,NaN
52,Snoopy,11.92,male,Unknown Mix,black,short,small,NaN,yes
125,Freda,8.92,female,Unknown Mix,black and tan,short,medium,NaN,yes
44,Titus,8.67,male,Unknown Mix,yellow-brown,short,medium,NaN,NaN
12,Kitti,10.92,female,Spaniel Mix,black,long,medium,no,yes
425,Angel,9.0,female,"Doberman, Greyhound, Labrador Retriever Mix",black,medium,large,yes,yes
46,Serena,9.92,female,"German Shepherd Dog, Labrador Retriever Mix",yellow-brown,short,medium,NaN,NaN
619,Lolka,14.75,female,"German Shepherd Dog, Mudi Mix",black and brown,short,medium,yes,NaN
427,Afro,9.0,female,Parson Russell Terrier Mix,tricolor,short,medium,yes,yes
113,Tacsko Keverek Kolykok,8.0,male,Dachshund Mix,yellow-brown,short,small,NaN,NaN
344,Besso,8.25,male,Unknown Mix,black and tan,medium,medium,no,NaN
618,Betyar,15.92,male,Hound Mix,black,short,medium,yes,NaN
423,Zsazsa,10.08,female,Unknown Mix,tricolor,medium,medium,yes,yes
345,Pletyka,8.5,female,Unknown Mix,black,short,medium,yes,yes
114,Hannah,8.33,female,Unknown Mix,black,short,medium,NaN,yes
621,Bandi,15.92,male,"German Shepherd Dog, Hound Mix",sable,short,medium,NaN,NaN
616,Csaki,16.58,male,Dachshund Mix,black,short,medium,yes,NaN
426,Hunor,9.17,male,Bull Terrier Mix,black,short,medium,yes,yes
611,Horbi,15.17,male,Fox Terrier Mix,black,short,small,yes,yes
338,Kami,8.42,female,German Shepherd Dog Mix,black,medium,medium,yes,yes
620,Felsz,15.92,female,"German Shepherd Dog, Hound Mix",sable,short,medium,yes,NaN
603,Venusz,15.67,female,"Dachshund, German Shepherd Dog Mix",black,short,small,yes,NaN
424,Norma,9.42,female,Mudi Mix,black,medium,medium,yes,yes
298,Dolly,8.33,female,German Shepherd Dog Mix,tricolor,short,medium,no,yes
233,Grisa,9.42,male,"Belgian Sheepdog, Mudi Mix",black,long,medium,no,NaN
251,Kinga,8.83,female,Unknown Mix,black,short,medium,yes,NaN
312,Elvira,11.92,female,Miniature Schnauzer Mix,gray,wirehaired,small,yes,NaN
10,Buksi,13.0,male,Unknown Mix,black,medium,large,no,yes
283,Dodo,9.42,male,Unknown Mix,saddle back,short,medium,no,yes
234,Szamba,13.92,female,Dachshund Mix,black and white,short,medium,yes,NaN
315,John,9.17,male,Unknown Mix,black,medium,medium,no,NaN
300,Domino,8.33,male,Unknown Mix,black and white,short,medium,no,yes
260,Dollar,10.92,female,"Fox Terrier, Pekingese Mix",tricolor,short,medium,yes,NaN
237,Imre,13.92,male,"Fox Terrier, Jagd Terrier Mix",brown,wirehaired,medium,no,yes
267,Bogar,10.58,male,Unknown Mix,black and tan,short,medium,no,NaN
246,Borsika,10.92,male,Unknown Mix,black and white,short,small,no,yes
257,Borzas,11.67,male,Fox Terrier Mix,black and white,wirehaired,medium,NaN,yes
225,Morzsa,13.0,male,Pekingese Mix,red and white,short,medium,yes,NaN
202,Lord,11.92,male,Labrador Retriever Mix,white,short,medium,NaN,yes
239,Veda,10.92,male,Unknown Mix,black,medium,medium,NaN,yes
307,Pedro,8.5,male,German Shepherd Dog Mix,striped,short,medium,no,yes
247,Ledi,9.92,female,Greyhound Mix,black,short,medium,yes,NaN
231,Borika,10.92,female,Unknown Mix,black and white,medium,medium,yes,NaN
9,Buci Es Fifi,9.67,female,German Shepherd Dog Mix,black and brown,medium,medium,yes,yes
215,Cseri,10.17,female,Hound Mix,sable,short,medium,yes,NaN
1664,Vitara,8.5,female,Unknown Mix,brown and white,short,medium,NaN,NaN
212,Mufi,10.0,female,Greyhound Mix,striped,short,medium,yes,NaN
191,Santi,10.0,male,Unknown Mix,brown,short,large,no,yes
187,Kocos,10.0,female,Unknown Mix,black,wirehaired,medium,no,NaN
170,Kobor,13.0,male,Dachshund Mix,black,short,small,no,NaN
422,Muffin,10.42,female,Hound Mix,black and tan,short,large,yes,yes
222,Delon,9.5,male,Labrador Retriever Mix,black,medium,medium,no,NaN
7,Boci,9.0,male,Unknown Mix,black and white,medium,medium,no,yes
217,Benji,10.0,male,Unknown Mix,sable,short,medium,NaN,NaN
322,Szalma,8.58,female,Unknown Mix,yellow-brown,short,medium,NaN,yes
420,Amanda,12.42,female,Cane Corso,apricot,short,medium,NaN,yes
216,Bufi,10.0,female,Greyhound Mix,black and brown,short,medium,yes,NaN
171,Vacak,10.0,female,Schnauzer Mix,black,wirehaired,medium,yes,NaN
50,Zizi,8.5,female,Unknown Mix,black,medium,medium,yes,yes
49,Csopi,19.0,male,Unknown Mix,red,short,medium,NaN,yes
178,Dinka,9.0,female,Schnauzer Mix,black,wirehaired,medium,yes,NaN
182,Picur,9.5,female,Dachshund Mix,black,short,small,no,NaN
199,Grof,10.0,male,Schnauzer Mix,black,wirehaired,large,no,NaN
318,Ricotta,14.17,male,Beagle Mix,spotty,short,small,NaN,yes
1555,Rozsdi,13.92,male,Unknown Mix,brown,wirehaired,medium,yes,yes
1556,Puska,12.92,female,Unknown Mix,black,short,medium,yes,NaN
1552,Rudi/Buksi,15.92,male,Unknown Mix,sable,short,medium,yes,NaN
40,Atosz,17.92,male,Kuvasz Mix,white,medium,large,NaN,NaN
726,Silver,13.17,female,Unknown Mix,gray,medium,medium,yes,NaN
1544,Sharpi,9.5,female,Chinese Shar-Pei Mix,tricolor,short,medium,yes,NaN
34,Sam,11.08,male,Unknown Mix,black and tan,short,medium,NaN,NaN
1554,Ali,11.92,male,Unknown Mix,white,short,large,yes,NaN
321,Inas,9.08,male,Unknown Mix,brown,short,medium,yes,yes
1548,Thor,10.92,male,Unknown Mix,black and brown,short,large,no,NaN
197,Olga,13.08,female,Unknown Mix,black and tan,short,medium,NaN,yes
1547,Judy,9.83,female,Unknown Mix,black and brown,short,large,yes,yes
1553,Elza,11.92,female,German Shepherd Dog Mix,striped,short,large,yes,NaN
1546,Buco,9.5,male,Unknown Mix,black,short,large,yes,yes
1545,Harold,11.92,male,Unknown Mix,white,wirehaired,large,yes,yes
308,Lenke,9.25,female,Unknown Mix,sable,short,medium,NaN,yes
1549,Vilma,11.92,female,Labrador Retriever Mix,yellow-brown,short,medium,yes,NaN
1550,Ron,11.92,male,Unknown Mix,black,wirehaired,large,yes,yes
1551,Felix,10.92,male,Unknown Mix,black and tan,short,medium,yes,NaN
1539,Mira,10.92,female,Unknown Mix,black and brown,short,large,yes,NaN
1526,Lujzi,9.92,female,Unknown Mix,black and brown,short,large,yes,yes
1536,Lili,14.92,female,Unknown Mix,striped,short,large,yes,yes
1537,Magnum,11.92,male,Rottweiler Mix,black and tan,short,large,no,NaN
1527,Macko,11.92,male,German Shepherd Dog Mix,sable,short,large,yes,yes
1541,Vega,11.92,female,Unknown Mix,black and brown,short,large,yes,yes
1529,Malna,13.92,female,Unknown Mix,brown,short,medium,yes,yes
1530,Jenny,10.83,female,German Shepherd Dog Mix,sable,short,medium,yes,yes
1542,Taco,12.5,male,Unknown Mix,black and brown,short,large,yes,yes
1538,Lena,9.58,female,Unknown Mix,saddle back,short,large,yes,yes
1540,Vadoc,11.92,female,Unknown Mix,yellow-brown,short,medium,yes,NaN
1543,Sharpi,9.5,male,Chinese Shar-Pei Mix,yellow-brown,short,medium,yes,NaN
1535,Dorisz,17.92,female,Unknown Mix,saddle back,short,medium,yes,NaN
1533,Suti,11.92,male,Unknown Mix,black,wirehaired,medium,yes,yes
1534,Huba,10.92,male,Unknown Mix,brown and white,short,large,yes,yes
1524,Otto,14.92,male,Dachshund Mix,saddle back,short,small,no,NaN
1532,Mak,12.92,male,Unknown Mix,dotted,short,large,no,yes
1525,Brauni,10.0,female,Unknown Mix,black and brown,short,large,yes,yes
1528,Atika,11.92,male,Unknown Mix,black,short,medium,yes,NaN
1531,Pamacs,15.92,male,Scotch Collie Mix,black and brown,long,large,yes,no
409,Lipot,11.42,male,"Jagd Terrier, Puli Mix",black and tan,long,medium,yes,yes
1521,Zolika,10.92,male,Unknown Mix,saddle back,short,medium,yes,yes
410,Husi,10.83,female,Dachshund Mix,apricot,short,small,no,yes
306,Elza,10.67,female,Unknown Mix,yellow-brown,short,medium,NaN,yes
102,Cookie,8.75,female,Staffordshire Terrier Mix,black,short,medium,yes,yes
414,Zafira,10.75,female,"German Pointer, Vizsla Mix",brown,short,medium,yes,yes
419,Suba,10.5,male,Puli Mix,black,long,medium,no,yes
412,Szotyi,9.92,male,Terrier Mix,black and tan,short,medium,NaN,yes
415,Moricka,11.25,male,Vizsla Mix,black and tan,wirehaired,large,yes,yes
1522,Pepe,11.92,male,Unknown Mix,brown,medium,medium,no,yes
406,Stefi &Amp,8.33,female,Unknown Mix,black,short,medium,NaN,NaN
1520,Romi,16.92,male,German Shepherd Dog Mix,sable,short,large,yes,yes
95,B.Andi,13.08,female,"Mudi, Puli Mix",black,medium,medium,NaN,yes
1523,Piri,11.92,female,Unknown Mix,black,short,medium,yes,yes
104,Atosz,17.08,male,Kuvasz Mix,white,medium,large,NaN,yes
97,Minike,8.67,female,German Shepherd Dog Mix,saddle back,medium,medium,NaN,yes
411,Valka,11.67,female,Unknown Mix,black,short,medium,yes,yes
94,Ravaszka,17.08,female,Dachshund Mix,brown,short,small,NaN,yes
1519,Kara Anyu,12.92,female,Unknown Mix,black,short,medium,yes,yes
1518,Koppany,10.92,male,Transylvanian Hound Mix,saddle back,short,large,yes,yes
81,Lena,9.08,female,Schnauzer Mix,black,wirehaired,medium,yes,yes
92,Potyike,10.08,female,Dalmatian Mix,dotted,short,medium,NaN,yes
91,Hisztis,10.08,female,German Shepherd Dog Mix,golden,medium,medium,NaN,NaN
90,C,14.08,female,Pumi Mix,gray,medium,medium,NaN,NaN
77,Bella,13.08,female,German Shepherd Dog Mix,sable,short,large,NaN,yes
83,Lara,13.08,female,German Shepherd Dog,sable,short,large,NaN,yes
67,Gordon,14.08,male,Golden Retriever Mix,apricot,short,large,NaN,yes
87,Rita,13.08,female,German Shepherd Dog Mix,yellow-brown,short,large,NaN,NaN
72,Nozi,9.58,male,Unknown Mix,brown,short,medium,yes,yes
71,Kornel,9.08,male,Labrador Retriever Mix,black,short,medium,yes,yes
89,Ginger,9.08,female,German Shepherd Dog,sable,short,medium,NaN,yes
76,Zola,17.08,female,"German Shepherd Dog, Siberian Husky Mix",sable,medium,large,NaN,yes
93,Candy,9.17,female,"Belgian Sheepdog, German Shepherd Dog Mix",yellow-brown,short,medium,NaN,yes
82,Kokeny,14.92,female,Irish Wolfhound Mix,wild boar,wirehaired,large,NaN,NaN
68,Soma,10.0,male,Standard Schnauzer Mix,black,wirehaired,medium,yes,NaN
78,Dolli,15.08,female,Unknown Mix,brown,short,large,NaN,yes
298,Vali,9.75,female,Unknown Mix,black and tan,short,small,yes,yes
79,Lola,11.08,female,Unknown Mix,yellow-brown,short,medium,yes,yes
80,Brandy,14.08,female,Vizsla Mix,yellow-brown,short,medium,yes,yes
66,Papi,13.08,male,Dachshund Mix,brown,short,small,NaN,NaN
387,Vica,10.58,female,"Labrador Retriever, Vizsla Mix",golden,short,medium,yes,yes
65,Eddy,10.0,male,Labrador Retriever Mix,black,medium,medium,NaN,NaN
4,Bozont,9.58,female,Unknown Mix,black and brown,medium,medium,no,NaN
192,Roka,9.25,male,"Dachshund, Mudi, Papillon Mix",red and white,short,small,NaN,yes
184,Miszti,14.75,female,Schnauzer Mix,black,short,medium,yes,yes
296,Lala,11.67,male,Unknown Mix,spotty,wirehaired,medium,NaN,yes
1,Foltos,13.17,female,Unknown Mix,tricolor,medium,medium,yes,yes
290,Tanya,8.92,female,German Shepherd Dog Mix,saddle back,medium,medium,NaN,yes
7,Dugo,10.08,male,Unknown Mix,black and tan,short,medium,no,NaN
63,Capitain Jack Sparrow,9.08,male,"Puli, Scotch Collie Mix",apricot,short,medium,yes,NaN
394,Natasa,9.42,female,Terrier Mix,wild boar,medium,medium,yes,yes
390,Leon,9.42,male,Unknown Mix,brown,short,medium,no,yes
291,Miksa,15.25,male,Unknown Mix,brown,short,medium,NaN,yes
62,Amarok,12.08,male,Siberian Husky Mix,gray and white,short,large,NaN,NaN
10,Toto,13.08,male,Dachshund Mix,brown,short,small,yes,NaN
18,Lina,9.25,female,Unknown Mix,black,short,medium,NaN,NaN
64,Milky Way,10.0,male,Labrador Retriever Mix,apricot,short,large,NaN,NaN
186,Rini,9.25,female,Dachshund Mix,black and tan,short,small,NaN,yes
396,Puszi,8.58,female,Hound Mix,black and tan,short,medium,NaN,yes
392,Nina,9.42,female,"Vizsla, Whippet Mix",tricolor,short,medium,yes,yes
282,Almady Greti,8.42,female,Unknown Mix,tricolor,short,medium,NaN,yes
500,Saba,14.92,female,German Shepherd Dog,saddle back,short,large,yes,yes
58,Pincsik,8.58,male,Greyhound Mix,black and brown,short,small,NaN,NaN
1002,Vidra,8.67,female,Unknown Mix,black and tan,short,small,no,NaN
462,Klaudia,10.92,female,Unknown Mix,black,long,large,yes,yes
1008,Micike,18.42,female,Unknown Mix,red,short,medium,NaN,yes
361,Gahan,9.83,male,German Shepherd Dog Mix,black,medium,medium,yes,yes
365,Alvin,9.17,male,German Shepherd Dog Mix,saddle back,medium,medium,no,yes
366,Ariel,9.17,female,German Shepherd Dog Mix,sable,short,medium,no,yes
504,Elke,10.33,female,Unknown Mix,black and white,short,medium,yes,yes
496,Shila,14.92,female,German Shepherd Dog,saddle back,short,large,yes,yes
362,Lencsi,9.5,female,"Dachshund, Hound Mix",black and brown,short,medium,NaN,NaN
376,Ulrik,11.17,male,"Bull Terrier, Hungarian Greyhound Mix",striped,short,medium,yes,yes
1406,Felix,10.33,male,Terrier Mix,gray and black,wirehaired,medium,NaN,yes
274,Csinszka,10.5,female,Vizsla Mix,brown,wirehaired,medium,NaN,yes
467,Bajusz Ur,12.92,male,Fox Terrier,black and white,short,medium,NaN,yes
271,Vilma,9.83,female,Unknown Mix,brown,short,medium,yes,yes
280,Almady Tobias,8.42,male,Unknown Mix,saddle back,short,medium,NaN,yes
1006,Meny,11.58,female,German Shepherd Dog Mix,black and brown,medium,large,yes,NaN
294,Zizi,9.25,male,Dachshund Mix,red,short,medium,NaN,NaN
451,Barat,10.92,male,Unknown Mix,black and brown,short,medium,NaN,yes
418,Csalfa,10.92,male,Jagd Terrier Mix,black and tan,short,medium,NaN,yes
249,Vidor,8.67,male,Unknown Mix,sable,long,medium,NaN,NaN
419,Turbo,9.08,male,Labrador Retriever Mix,black and white,short,medium,NaN,yes
347,Zsombor,10.0,male,Greyhound Mix,black,medium,large,yes,yes
343,Fidel,9.67,male,Unknown Mix,black,wirehaired,medium,no,yes
338,Franci,10.75,female,German Shepherd Dog Mix,sable,short,medium,yes,yes
15,Gina,12.42,male,Rottweiler,black,short,medium,NaN,NaN
427,Bator,11.92,male,Vizsla Mix,brown,short,large,NaN,yes
436,Mogyoro,10.92,male,German Shepherd Dog Mix,saddle back,medium,large,NaN,yes
331,Hetti,8.83,female,Unknown Mix,sable,short,medium,NaN,yes
423,Mami,9.92,female,Labrador Retriever Mix,brown and white,short,large,yes,yes
346,Zorro,10.0,male,Greyhound Mix,black and white,long,medium,yes,yes
410,Jazmin,9.58,female,German Shepherd Dog Mix,tricolor,short,large,yes,yes
344,Roxi,12.17,female,Unknown Mix,black and tan,long,medium,yes,yes
415,Bubu,9.92,male,Terrier Mix,black and brown,long,medium,NaN,yes
262,Cifra,8.58,female,Unknown Mix,gray and white,medium,medium,NaN,yes
424,Bogracs,14.92,male,Dachshund,brown,short,small,NaN,yes
16,Ledike,11.42,female,Unknown Mix,dotted,medium,small,NaN,yes
266,Nimrod,11.5,male,Labrador Retriever Mix,black,short,large,yes,yes
162,Turbo,8.92,male,Dachshund Mix,brown,short,small,no,no
226,Muci,10.08,female,Belgian Sheepdog Mix,red,long,medium,NaN,yes
1347,Marton,10.75,male,Unknown Mix,black,long,large,yes,yes
227,Paszka,17.92,female,Unknown Mix,red,short,medium,NaN,yes
9,Panka,9.92,female,Fox Terrier,spotty,short,small,NaN,yes
98,Bundas,12.58,male,Unknown Mix,yellow-brown,short,small,NaN,NaN
228,Pita,9.67,female,Unknown Mix,red and white,short,medium,yes,yes
300,Lasszo,9.42,male,Unknown Mix,black,medium,medium,yes,yes
390,Pajti,13.92,male,German Shepherd Dog Mix,saddle back,short,medium,NaN,yes
380,Zepter Molli,13.58,female,Unknown Mix,brown,short,large,yes,yes
827,Chili,12.92,female,Siberian Husky Mix,gray and white,short,medium,yes,yes
318,Happy,12.33,male,"Dachshund, German Shepherd Dog Mix",wild boar,medium,medium,yes,yes
245,Pityus,18.5,male,Unknown Mix,red,short,medium,NaN,NaN
324,Zoran,10.75,male,Vizsla Mix,black,short,medium,no,yes
315,Galagonya,13.33,male,Staffordshire Terrier Mix,striped,short,medium,yes,yes
319,Tobi,13.42,male,"German Shepherd Dog, Pinscher, Siberian Husky Mix",black and brown,short,large,no,yes
303,Jenny,11.08,female,Dachshund Mix,yellow,short,small,yes,yes
325,Bobe,10.75,female,Dachshund Mix,tricolor,long,small,yes,yes
160,Roni,9.5,female,Dachshund Mix,brown,short,small,no,yes
393,Fipsz,11.92,male,Labrador Retriever Mix,black and brown,medium,medium,NaN,yes
234,Timo,14.0,male,Transylvanian Hound Mix,black and brown,short,medium,no,yes
47,Dennis,10.75,male,Unknown Mix,white,medium,large,no,NaN
214,Arnyek,10.08,female,Unknown Mix,black,short,medium,yes,NaN
1868,Csubi,12.08,male,"Labrador Retriever, Vizsla Mix",brown,short,medium,yes,yes
280,Melinda,12.17,female,Unknown Mix,wild boar,short,medium,yes,yes
271,Trisztan,12.25,male,Unknown Mix,tricolor,short,medium,yes,yes
142,Beno,9.75,male,Unknown Mix,black,wirehaired,medium,no,NaN
12,Bogancs,10.25,male,Puli Mix,black,medium,medium,NaN,NaN
58,Szultan,18.67,male,German Shepherd Dog Mix,sable,short,medium,NaN,NaN
270,Leila,12.5,female,Unknown Mix,white,short,large,yes,yes
20,Bob,11.92,male,Unknown Mix,brown,short,large,NaN,NaN
141,Bator,9.75,male,Unknown Mix,black,short,medium,no,NaN
1000,Bronco,9.5,male,Unknown Mix,black,short,medium,yes,yes
346,Kevin,13.58,male,Unknown Mix,black and white,short,large,NaN,yes
266,Katrina,14.75,female,Unknown Mix,striped,short,medium,yes,yes
218,Jagd Terrier Keverek Kolykok,8.83,female,Jagd Terrier Mix,black and tan,short,medium,NaN,yes
328,Csorfos,10.92,female,Rhodesian Ridgeback Mix,brown,short,large,yes,yes
347,Morgan,10.75,male,Schnauzer Mix,gray,wirehaired,medium,NaN,yes
350,Karak,10.92,female,German Shepherd Dog Mix,sable,short,large,yes,yes
212,Rozika,11.08,female,Unknown Mix,black,short,medium,yes,NaN
211,Heda,11.92,female,Unknown Mix,yellow-brown,short,medium,yes,yes
198,Kaukazusi,13.75,female,Caucasian Ovtcharka,brown,long,large,no,NaN
702,Cecil,10.25,female,German Shepherd Dog Mix,black and brown,short,large,NaN,NaN
236,Morris,10.92,male,Rottweiler Mix,black and tan,short,large,NaN,no
207,Igor,14.83,male,Unknown Mix,brown,short,medium,no,NaN
8,Gombi,9.83,male,Schnauzer Mix,wild boar,wirehaired,medium,NaN,NaN
7,Lujzika,9.83,female,Fox Terrier Mix,tricolor,wirehaired,small,no,yes
240,Bob,10.92,male,Hungarian Vizsla Mix,red,short,large,NaN,yes
990,Velence,12.83,female,Unknown Mix,tricolor,short,medium,yes,NaN
212,Hessy,12.0,female,Unknown Mix,yellow-brown,short,medium,yes,yes
717,Mozes,11.42,male,Unknown Mix,white,medium,small,no,NaN
298,Buksi,16.08,male,German Shepherd Dog,sable,medium,large,NaN,NaN
44,Tango,10.83,male,Unknown Mix,red,short,small,no,NaN
206,Solt,11.0,male,"Setter, Spaniel, Terrier Mix",striped,medium,medium,no,yes
187,Olga,9.42,female,German Shepherd Dog Mix,brown,medium,large,NaN,yes
286,Potyi,15.25,male,Cane Corso Mix,yellow-brown,short,large,NaN,NaN
814,Adria,11.75,female,Dachshund Mix,black and brown,short,medium,yes,yes
992,Brad/Baboka,9.67,male,Unknown Mix,yellow-brown,short,medium,no,yes
291,Tyson,10.17,male,Rottweiler Mix,black and tan,short,large,NaN,NaN
1272,Zsuzsi,12.17,female,Fox Terrier Mix,black and white,short,medium,yes,yes
198,Paca,9.0,male,Unknown Mix,black and white,short,small,no,yes
995,Karcsi,9.25,male,Unknown Mix,brown,medium,medium,no,yes
201,Nusi,10.92,female,Unknown Mix,brown,short,medium,yes,yes
200,Lompos,10.92,male,Unknown Mix,white,medium,medium,no,yes
185,Szilveszter,10.33,male,Hound Mix,black and brown,short,large,NaN,yes
195,Picur,9.25,female,Unknown Mix,black,short,medium,yes,yes
204,Kicsi,10.17,female,Unknown Mix,brown,medium,small,yes,yes
206,Zita,10.5,female,Unknown Mix,black,short,medium,yes,yes
196,Tucsok,11.83,female,Unknown Mix,black and white,short,medium,yes,yes
997,Van Gogh,13.92,male,Bearded Collie Mix,black and white,short,medium,yes,yes
183,Bogica,10.83,female,Pumi Mix,black,medium,medium,NaN,yes
194,Picur,9.25,female,Unknown Mix,black,short,medium,yes,yes
197,Vidor,9.08,male,Unknown Mix,yellow-brown,short,small,no,yes
199,Mazas,9.25,female,Unknown Mix,brown,medium,small,no,yes
182,Albert,9.5,male,Bernese Mountain Dog Mix,black and white,long,medium,NaN,yes
203,Gigi,9.92,female,Unknown Mix,white,short,medium,yes,yes
184,Bojszi,11.83,male,Unknown Mix,brown,short,large,NaN,yes
205,Zoe,11.92,female,German Shepherd Dog Mix,brown,short,medium,yes,yes
996,Kata,9.25,female,Unknown Mix,apricot,short,medium,NaN,yes
202,Gigi,9.92,female,Unknown Mix,white,short,medium,yes,yes
672,Lina,10.92,female,Unknown Mix,apricot,short,small,NaN,NaN
191,Ramszesz,17.83,male,Unknown Mix,brown,short,medium,no,NaN
681,Talalt Kuvasz,11.83,male,Kuvasz,white,medium,large,no,NaN
196,Portas,10.92,male,Hound Mix,sable,short,large,NaN,NaN
194,Gentleman,14.92,male,Unknown Mix,saddle back,short,large,NaN,no
673,Dora,9.5,female,Unknown Mix,brown,medium,medium,NaN,NaN
679,Virag,10.83,female,Unknown Mix,yellow,short,medium,no,NaN
179,Konrad,12.33,male,Unknown Mix,black,short,medium,NaN,yes
