ID,name,age,sex,breed,color,coat,size,neutered,likes_children
1858,Rambo,9.17,male,German Shepherd Dog Mix,sable,short,large,,yes
1859,Norma,8.75,female,German Shepherd Dog,sable,short,medium,,yes
1860,Bokros Mini,10.42,female,Unknown Mix,sable,short,medium,yes,
1861,Bounty,9.92,male,Unknown Mix,black and tan,short,medium,yes,yes
1862,Ringo,9.33,male,Unknown Mix,saddle back,medium,medium,yes,
1863,Szamos,9.33,male,Unknown Mix,black and tan,short,medium,yes,
1864,Kokeny,9.83,female,German Shepherd Dog Mix,black and brown,short,large,yes,
1865,Rufus,11.25,male,Caucasian Ovtcharka Mix,black and tan,short,large,yes,
1866,Ijasz Krumpli,9.92,female,Dachshund Mix,black,short,small,yes,
1867,Jaina,11.92,female,Unknown Mix,yellow,short,medium,,
1868,Tanya,12.92,female,"Caucasian Ovtcharka, Siberian Husky Mix",yellow-brown,short,large,yes,
1869,Korso Vanilia,10.67,female,Unknown Mix,white,medium,medium,,
1870,Bicske,11.25,female,Caucasian Ovtcharka Mix,black and tan,short,large,yes,
1871,Matula Bacsi,17.92,male,Staffordshire Terrier Mix,black and white,short,medium,yes,
1872,Kapca,14.33,female,Unknown Mix,black and brown,short,medium,yes,
1873,Jojo,8.67,male,Hound Mix,black and tan,short,medium,no,
1874,Diana,10.0,female,Staffordshire Terrier Mix,yellow,short,medium,,yes
1875,Szerenad,11.83,female,"Labrador Retriever, Transylvanian Hound Mix",black and white,short,medium,yes,
1876,Tinta,10.92,male,Unknown Mix,tricolor,short,medium,yes,
1877,Marcell,13.92,male,German Shepherd Dog Mix,yellow,short,medium,yes,
1878,Thrall,11.92,male,Unknown Mix,yellow,short,medium,yes,
1879,Lali,9.92,male,German Shepherd Dog Mix,saddle back,short,medium,yes,
1880,Pottom Panka,7.33,female,Chihuahua Mix,gray and black,short,medium,no,yes
1881,Frakk,15.25,male,Mudi Mix,black,medium,large,no,
1882,Szoknya,11.92,female,"Golden Retriever, Kuvasz Mix",white,short,medium,yes,no
1883,Lina Panka,13.0,female,Unknown Mix,black,short,medium,yes,yes
1884,Rantas,11.58,female,Unknown Mix,yellow,short,medium,yes,
1885,Lili,12.42,female,German Shepherd Dog Mix,black and tan,short,large,yes,
1886,Mimo,8.83,female,Labrador Retriever Mix,apricot,short,large,,
1887,Tigi,10.25,female,Staffordshire Terrier Mix,striped,short,medium,yes,yes
1888,Vipi,13.33,female,Whippet Mix,tricolor,short,medium,,
1889,Sumak,14.92,male,Unknown Mix,yellow,medium,medium,yes,
1890,Hocipo,10.92,female,Unknown Mix,tricolor,short,medium,,no
1891,Vac,12.92,female,Caucasian Ovtcharka Mix,black and white,long,large,yes,no
1892,Bebi,9.58,female,Dachshund Mix,black and tan,short,small,no,yes
1893,Clio,10.08,male,Unknown Mix,yellow,short,medium,,
1894,Bell,9.08,female,Adoptable From:,sable,medium,large,no,
1895,Bandi,8.92,male,Unknown Mix,golden,medium,medium,no,
1896,Bo,11.08,male,"Chihuahua, Dachshund, Pinscher Mix",golden,short,small,no,yes
1897,Radar,11.75,male,Belgian Sheepdog Mix,apricot,short,medium,yes,
1898,Gali,11.83,female,Golden Retriever Mix,yellow,short,medium,,yes
1899,Gyogyo,10.5,male,Spaniel Mix,yellow,medium,medium,,yes
1900,Hercegno,11.92,female,Unknown Mix,yellow-brown,short,medium,,
1901,Bertha,7.75,female,German Shepherd Dog Mix,sable,short,medium,no,
1902,Nana,11.17,female,Spaniel Mix,brown,long,small,,
1903,Malna,8.17,female,Schnauzer Mix,gray and black,wirehaired,medium,,
1904,Saman,11.92,female,Unknown Mix,yellow-brown,short,medium,,
1905,Adina,7.5,female,Unknown Mix,black and brown,short,medium,no,
1906,Mikulas,11.92,female,Unknown Mix,golden,short,medium,no,
1907,Dustin,8.58,male,Unknown Mix,brown,short,medium,no,
1908,Zsebike,10.08,female,Dachshund Mix,yellow-brown,short,small,,yes
1909,Venusz,12.92,female,Unknown Mix,yellow-brown,short,medium,no,
1910,Carlotta,8.75,female,Unknown Mix,yellow-brown,short,medium,,
1911,Betyar,11.92,male,Unknown Mix,yellow-brown,short,medium,yes,
1912,Butch,11.92,male,Unknown Mix,yellow-brown,short,medium,yes,
1913,Cross,9.25,male,Unknown Mix,yellow-brown,short,medium,,
1914,Erna,8.33,female,Unknown Mix,black,short,medium,,yes
1915,Ziggy,7.42,male,Unknown Mix,black,short,medium,no,
1916,Dini,8.08,female,German Shepherd Dog Mix,brown,short,medium,no,
1917,Winnetou,9.17,male,"Labrador Retriever, Vizsla Mix",black,short,large,,yes
1918,Boszko,11.08,male,German Shepherd Dog Mix,sable,medium,medium,no,yes
1919,Szonda,12.92,female,Unknown Mix,black,medium,medium,no,
1920,Rocca,8.25,female,Unknown Mix,black,short,medium,no,
1921,Addy,9.5,female,Unknown Mix,yellow,short,medium,no,
1922,Tara,9.25,female,Unknown Mix,black,short,medium,no,
1923,Allie,14.92,female,Unknown Mix,black and tan,medium,medium,no,
1924,Cairo,12.92,female,Unknown Mix,black,short,medium,no,
1925,Alana,10.17,female,Unknown Mix,black,short,medium,no,
1926,Boss,8.42,male,Unknown Mix,yellow,short,medium,no,yes
1927,Borzas,11.92,male,Unknown Mix,tricolor,short,medium,no,
1928,Vanila,9.58,female,Unknown Mix,yellow-brown,short,medium,no,
1929,Miro,8.67,male,Unknown Mix,black,short,medium,no,
1930,Yella,8.17,female,Unknown Mix,yellow-brown,short,medium,no,
1931,Blacky,7.92,male,Unknown Mix,black,short,medium,no,yes
1932,Mazli,9.17,male,Unknown Mix,white,wirehaired,medium,,
1933,Morzsi,19.42,male,Unknown Mix,brown,short,medium,no,yes
1934,Alexa,13.92,female,Unknown Mix,gray and black,wirehaired,medium,no,yes
1935,Holly,15.92,female,Unknown Mix,saddle back,short,medium,no,
1936,Eva,8.75,female,Unknown Mix,golden,short,medium,no,
1937,Guy,9.17,male,Unknown Mix,brown,short,medium,no,yes
1938,Sprite,9.33,female,Unknown Mix,yellow-brown,wirehaired,medium,no,
1939,Picholo,7.58,male,Puli Mix,black,short,small,no,
1940,Jackson,11.17,male,Unknown Mix,white,short,medium,no,
1941,Hedda,14.92,female,Dachshund Mix,black,short,small,no,
1942,Ramszesz,10.75,male,Unknown Mix,black and brown,short,medium,no,
1943,Scuba,9.83,male,Unknown Mix,yellow-brown,short,medium,no,
1944,Cale,9.42,female,Unknown Mix,golden,short,medium,no,
1945,Csopi,12.92,female,Dachshund Mix,black,short,small,no,
1946,Buck,8.58,male,Unknown Mix,black,short,medium,no,
1947,Nico,12.75,male,Unknown Mix,brown,short,medium,no,
1948,Topi,13.92,male,Unknown Mix,black and brown,short,medium,no,
1949,Bono,8.58,male,Unknown Mix,black,short,medium,no,
1950,Big Ben,10.75,male,Unknown Mix,black,short,large,no,
1951,Balu,10.75,male,Unknown Mix,brown,medium,medium,no,
1952,Max,14.92,male,German Shepherd Dog Mix,sable,short,medium,no,
1953,Zelda,9.58,female,Unknown Mix,black and brown,short,medium,no,
1954,Mozes,11.92,male,Mudi Mix,gray,medium,medium,,
1955,Junior,13.75,male,Labrador Retriever Mix,black,short,large,no,
1956,Brownie,9.58,male,Unknown Mix,brown,medium,medium,no,
1957,Zeusz,14.92,male,Unknown Mix,golden,short,medium,no,
1958,Csufi,11.75,male,Unknown Mix,golden,medium,medium,no,
1959,Negro,10.75,male,Unknown Mix,black and brown,short,medium,no,
1960,Ilma,12.92,female,Unknown Mix,brown,short,medium,no,
1961,Mara,13.75,female,Schnauzer Mix,sable,wirehaired,large,no,
1962,Tarka,11.83,female,Unknown Mix,brown and white,wirehaired,medium,no,
1963,Mufi,12.92,male,Unknown Mix,gray,medium,large,no,
1964,Afir,13.92,male,Unknown Mix,black and brown,short,medium,no,
1965,Gigi,12.75,female,Unknown Mix,black and white,short,medium,no,
1966,Negro,12.92,male,Unknown Mix,black,short,medium,no,
1967,Szemi,12.92,male,Unknown Mix,sable,short,medium,no,
1968,Avis,8.83,male,Unknown Mix,black,short,medium,no,
1969,Satin,9.92,female,Unknown Mix,black,short,medium,no,
1970,Teddy,17.92,male,Unknown Mix,tricolor,medium,medium,no,
1971,Rheno,14.92,male,German Shepherd Dog,sable,medium,medium,no,
1972,Pepe,13.92,male,Unknown Mix,brown,short,medium,no,
1973,Benita,12.75,female,Unknown Mix,black and brown,short,medium,no,yes
1974,Merlin,13.92,male,Puli Mix,gray,medium,medium,no,
1975,Nyakiglab,12.33,female,Unknown Mix,black,short,medium,no,
1976,Foehna,10.92,female,Dachshund Mix,sable,short,medium,no,
1977,Axle,10.33,male,Unknown Mix,black and brown,medium,medium,no,
1978,Bogyo,11.92,female,Dachshund Mix,black and brown,short,medium,,
1979,Nana,11.92,female,German Shepherd Dog Mix,brown,short,medium,no,
1980,Margret,11.92,female,Unknown Mix,black and brown,short,medium,no,
1981,Todor,12.92,male,Unknown Mix,sable,wirehaired,medium,no,
1982,Sera,8.83,female,Vizsla Mix,black,short,medium,,
1983,Ada,7.5,male,Mudi Mix,black,medium,medium,,
1984,Rozsdi,17.33,male,Unknown Mix,red,long,medium,yes,
1985,Rafael,12.33,male,Unknown Mix,black and brown,short,medium,yes,
1986,Rudi,10.08,male,Unknown Mix,black,short,medium,no,
1987,Saba,9.92,female,Unknown Mix,brown,short,large,,yes
1988,Moody,8.75,female,German Shepherd Dog Mix,black and brown,short,medium,no,yes
1989,Vili,11.17,male,Caucasian Ovtcharka Mix,gray,medium,large,no,yes
1990,Muki,10.92,male,Unknown Mix,black,medium,medium,no,
1991,Borisz,12.25,male,Unknown Mix,yellow-brown,short,medium,yes,
1992,Freja,14.92,female,Unknown Mix,brown,short,medium,no,
1993,Dalton/Topi,11.92,male,Rottweiler,black and brown,short,medium,no,
1994,Morcos,12.92,male,Unknown Mix,black and brown,short,large,no,
1995,Diego,10.25,male,Unknown Mix,black and brown,wirehaired,small,yes,
1996,Demon,19.25,male,Unknown Mix,black,long,medium,no,
1997,Reka,12.33,female,Unknown Mix,black and brown,short,medium,no,
1998,Bella,19.25,female,Unknown Mix,black and brown,short,large,no,
1999,Aron,11.25,male,Unknown Mix,black,wirehaired,small,yes,
2000,,10.25,male,German Shepherd Dog Mix,sable,medium,large,,yes
2001,Suzy,12.25,female,Unknown Mix,sable,short,medium,,yes
2002,Rezeda,7.75,female,German Shepherd Dog Mix,sable,short,medium,,yes
2003,Ruci,8.25,male,Unknown Mix,wild boar,wirehaired,small,,yes
2004,Zsuzsi Baba,7.67,female,Terrier Mix,black and brown,short,medium,no,yes
2005,Matula,13.33,male,"Puli, Pumi Mix",gray,long,medium,,yes
2006,,16.25,male,Rottweiler Mix,black,short,large,,
2007,Gida,8.08,female,Mudi,black,medium,medium,,
2008,Roki,8.92,male,Dachshund Mix,yellow-brown,short,small,yes,
2009,Ciko,13.33,female,Unknown Mix,brown,short,small,,yes
2010,Lusy,11.25,female,Unknown Mix,brown,short,medium,,
2011,,10.25,female,Vizsla Mix,brown,medium,large,,
2012,Drazse,11.25,female,Unknown Mix,spotty,short,medium,yes,
2013,Bator,16.25,male,Labrador Retriever Mix,white,short,large,,yes
2014,Dodo,11.92,male,Labrador Retriever Mix,black,medium,large,yes,
2015,Matyi K,7.58,male,Puli Mix,black and white,medium,medium,,yes
2016,Boci,8.08,female,Mudi,black and white,medium,medium,,
2017,,16.25,female,Rottweiler Mix,black,short,large,,
2018,,8.75,male,German Shepherd Dog Mix,black,medium,medium,,
2019,Kubu,9.25,male,Unknown Mix,tricolor,short,medium,,
2020,Mutyi,12.25,male,Dachshund Mix,brown,short,small,yes,yes
2021,Huba,10.25,male,Unknown Mix,white,medium,medium,,
2022,,11.25,female,Puli Mix,black,medium,medium,,
2023,Rosso K,7.5,male,Rottweiler Mix,black and brown,short,small,,yes
2024,Kuli K,7.83,male,Puli Mix,gray,medium,medium,,yes
2025,Suska,7.67,female,Unknown Mix,red,short,medium,,yes
2026,Buksi,8.25,male,Unknown Mix,black and brown,short,medium,,
2027,Hosszu Baba,7.42,male,Unknown Mix,white,short,small,no,
2028,,9.25,female,Unknown Mix,black and white,medium,medium,,yes
2029,K,7.58,female,Unknown Mix,brown and white,short,small,,yes
2030,,11.25,female,Unknown Mix,black,short,medium,,yes
2031,Serpa,7.67,male,Unknown Mix,striped,short,medium,,yes
2032,K,7.92,male,Unknown Mix,black,short,medium,,yes
2033,Sadi,7.67,male,Unknown Mix,striped,short,medium,,yes
2034,K,8.25,male,Unknown Mix,black,short,medium,,
2035,Sanda,7.67,female,Unknown Mix,brown,short,medium,,
2036,Sparga,7.67,female,Unknown Mix,yellow-brown,short,medium,,yes
2037,Snidling,7.67,female,Unknown Mix,striped,short,medium,,yes
2038,Sedre,7.67,female,Unknown Mix,yellow-brown,short,medium,,yes
2039,,9.25,male,Unknown Mix,brown,short,medium,,
2040,Rocky,9.25,female,Greyhound Mix,brown,short,large,,yes
2041,Fincsi,8.25,female,Unknown Mix,sable,medium,medium,,yes
2042,Csengi,9.25,male,Unknown Mix,brown,short,medium,yes,yes
2043,Bosco,11.25,male,Fox Terrier Mix,black and white,short,small,yes,
2044,Ledy,10.25,female,Staffordshire Terrier,black and white,short,medium,yes,yes
2045,Vandor,9.25,male,Unknown Mix,black and white,medium,small,yes,
2046,Bambi,9.25,female,Dachshund Mix,brown,short,medium,,yes
2047,Kormi,9.25,female,Dachshund Mix,sable,short,small,,yes
2048,Mucus,9.25,female,Unknown Mix,brown,short,large,,yes
2049,Hektor,13.25,male,German Shepherd Dog Mix,sable,medium,medium,yes,yes
2050,Feco,9.25,male,Fox Terrier Mix,tricolor,short,medium,yes,yes
2051,,10.25,female,Great Pyrenees Mix,gray and white,medium,medium,,
2052,Mente,10.25,male,Mudi Mix,black,medium,large,yes,yes
2053,Fido,10.25,male,Fox Terrier Mix,tricolor,short,medium,yes,yes
2054,Cimbi,8.25,male,Rottweiler Mix,sable,short,medium,yes,
2055,,10.25,female,Unknown Mix,saddle back,medium,medium,,
2056,Boglarka,8.67,female,Unknown Mix,black and white,medium,small,,yes
2057,Morfi,9.25,male,Pinscher Mix,brown,short,small,yes,
2058,Max,14.25,male,Dachshund Mix,brown,short,small,yes,yes
2059,Maci,19.25,male,Unknown Mix,white,medium,medium,,yes
2060,Maszat,9.08,male,Unknown Mix,wild boar,medium,medium,,
2061,Bleki,9.75,female,Unknown Mix,black,short,medium,yes,
2062,Morzsa,11.25,male,Mudi Mix,black,medium,medium,yes,yes
2063,Artur,10.33,male,Unknown Mix,black and brown,long,small,yes,
2064,Bodza,7.75,female,Unknown Mix,black,wirehaired,medium,,
2065,Huszar,9.83,male,"German Shepherd Dog, Labrador Retriever Mix",black,short,large,,yes
2066,Sziszi,10.25,female,Dachshund Mix,yellow-brown,medium,small,no,yes
2067,Bruno,8.83,male,Unknown Mix,black and white,short,small,,
2068,Max,10.33,male,Unknown Mix,black and brown,wirehaired,medium,no,
2069,Mimoza,9.33,female,Unknown Mix,black,wirehaired,small,,
2070,Lena,8.33,female,Unknown Mix,black,short,medium,,yes
2071,Kormi,10.58,male,Unknown Mix,black and brown,wirehaired,medium,yes,yes
2072,Buksi,10.25,male,Pumi Mix,white,medium,medium,yes,yes
2073,Lizi,10.33,female,Unknown Mix,apricot,short,medium,no,
2074,Fulop,13.33,male,Dachshund Mix,golden,short,small,yes,
2075,Zoli,8.83,male,Unknown Mix,black,short,medium,no,yes
2076,Tipli,9.33,male,Unknown Mix,golden,short,medium,yes,
2077,Sony,8.25,female,German Shepherd Dog Mix,gray and white,medium,medium,no,yes
2078,Maci,14.25,male,Pinscher Mix,black and white,medium,small,yes,yes
2079,Pille,10.33,female,Unknown Mix,black,short,small,no,
2080,Carlos,9.08,male,Unknown Mix,brown,short,medium,,yes
2081,Lady,9.33,female,Labrador Retriever Mix,white,short,medium,no,yes
2082,Lili,9.58,female,Unknown Mix,black,short,large,no,yes
2083,Vadasz,12.33,male,Unknown Mix,yellow,short,medium,no,yes
2084,Dani,16.5,male,Staffordshire Terrier,brown and white,short,medium,no,
2085,Zsofi,8.17,female,Siberian Husky Mix,red and white,medium,medium,,
2086,Morzsika,15.33,male,Unknown Mix,spotty,wirehaired,small,no,yes
2087,Zsomi,8.08,female,Labrador Retriever Mix,brown,short,medium,no,
2088,Daisy,8.42,female,Unknown Mix,yellow-brown,short,medium,no,
2089,Mazli,10.08,female,Unknown Mix,spotty,short,medium,yes,
2090,Picur,7.58,male,Unknown Mix,black and white,medium,small,no,yes
2091,Saba,12.33,female,Unknown Mix,black,wirehaired,large,,yes
2092,Roxi,7.75,female,Unknown Mix,black and white,short,large,no,yes
2093,Gazsi,13.92,male,Unknown Mix,black and white,short,medium,no,yes
2094,Foxis,7.83,female,Fox Terrier Mix,brown and white,short,medium,no,
2095,Virag,9.33,female,Unknown Mix,white,short,medium,,
2096,Pajti,12.5,male,German Pointer Mix,gray,wirehaired,medium,yes,yes
2097,Orli,15.5,female,Unknown Mix,gray and white,long,medium,no,yes
2098,Bohoc,7.83,male,Unknown Mix,gray and white,wirehaired,small,no,yes
2099,Doniz,18.5,female,Staffordshire Terrier,brown and white,short,medium,,
2100,Ivo,7.67,male,"German Pointer, Parson Russell Terrier, Pointer Mix",black and white,medium,medium,,yes
2101,Dupla,14.5,female,Dachshund Mix,black and brown,short,medium,yes,yes
2102,Kaotika,8.08,male,Labrador Retriever Mix,black,short,medium,no,
2103,Panka &Amp,8.92,male,Unknown Mix,black and tan,short,medium,no,
2104,Claud,10.5,male,Unknown Mix,sable,medium,medium,,yes
2105,Panka &Amp,8.92,male,Unknown Mix,black and tan,short,medium,no,
2106,Hero,9.42,male,Unknown Mix,black,short,medium,no,yes
2107,Hedvig,13.5,female,Unknown Mix,brown and white,short,medium,,yes
2108,Bojtar,13.5,male,Unknown Mix,black,medium,medium,,yes
2109,,10.08,male,Jagd Terrier Mix,black and brown,short,small,yes,
2110,Detox,9.92,male,Unknown Mix,black,medium,large,yes,yes
2111,Lurko,9.08,male,Unknown Mix,red,wirehaired,small,,yes
2112,Kodra,14.5,female,"Hound, Vizsla Mix",black and brown,short,large,,yes
2113,Fules,8.42,female,Miniature Schnauzer Mix,black,wirehaired,small,yes,
2114,Mano,10.08,female,Unknown Mix,yellow-brown,medium,medium,yes,yes
2115,Jazmin,9.5,female,Unknown Mix,apricot,short,small,,
2116,Lurko,7.75,female,German Shepherd Dog Mix,black and brown,short,large,no,
2117,Iza,7.67,female,"German Pointer, Parson Russell Terrier, Pointer Mix",black and white,short,medium,,yes
2118,Huba,10.58,male,Unknown Mix,sable,short,medium,yes,
2119,Folti,8.5,female,"Fox Terrier, Spaniel Mix",spotty,short,small,yes,
2120,Miksa,13.92,male,German Shepherd Dog Mix,black and brown,medium,large,yes,
2121,Reka,13.17,female,German Shepherd Dog Mix,black,short,medium,yes,
2122,Roza,12.33,female,German Shepherd Dog Mix,saddle back,short,large,yes,
2123,Fredi,11.92,male,"Fox Terrier, Schnauzer Mix",black,wirehaired,medium,yes,
2124,Geszti,7.83,male,Unknown Mix,black,medium,medium,,yes
2125,Bobi,15.92,male,"Dachshund, Hound Mix",brown and white,short,medium,yes,
2126,Baksis,18.58,male,Dachshund Mix,yellow,medium,small,yes,
2127,Odi,13.5,male,"Hound, Labrador Retriever Mix",black and white,short,medium,yes,
2128,Gass,7.83,male,Unknown Mix,black,medium,medium,,yes
2129,Pemzli,12.58,male,Welsh Terrier Mix,tricolor,medium,medium,yes,yes
2130,Cezar,14.92,male,Hound Mix,sable,short,medium,,
2131,Jakab,9.08,male,Dachshund Mix,black and brown,wirehaired,medium,,
2132,Balhe,12.58,male,Staffordshire Terrier Mix,black,short,medium,yes,
2133,Bendeguz,12.92,male,Fox Terrier Mix,black,wirehaired,medium,yes,
2134,Finto,11.92,male,"Fox Terrier, Schnauzer Mix",black,wirehaired,medium,yes,
2135,Jack,8.42,male,Staffordshire Terrier Mix,brown and white,short,medium,,
2136,Gino,7.83,male,Unknown Mix,black,medium,medium,,yes
2137,Guy,7.83,male,Unknown Mix,spotty,medium,medium,,yes
2138,Huppuj,11.92,female,"Fox Terrier, Schnauzer Mix",black,wirehaired,medium,yes,
2139,Pipe,7.67,male,Unknown Mix,black and white,short,medium,no,yes
2140,Bukfenc,11.92,male,Labrador Retriever Mix,black,medium,medium,yes,
2141,Revesz,10.67,male,"Dachshund, Staffordshire Terrier Mix",brown,medium,medium,,
2142,Felenk,9.75,male,German Shepherd Dog Mix,black,medium,medium,,
2143,Gyozo,8.42,male,Unknown Mix,yellow-brown,short,medium,no,
2144,Rolli,10.67,male,"Dachshund, Hound Mix",brown,short,medium,yes,
2145,Vermes,10.17,male,Labrador Retriever Mix,black,short,large,yes,
2146,Blacky,9.75,male,Unknown Mix,black,short,medium,,yes
2147,Bokszos,10.25,male,Hound Mix,black and tan,short,medium,yes,
2148,Mamba,9.58,female,Labrador Retriever Mix,black,medium,medium,yes,
2149,Izso,10.5,male,"German Shepherd Dog, Pumi Mix",black,wirehaired,medium,yes,yes
2150,Parfe,9.58,male,Labrador Retriever Mix,black,short,medium,yes,
2151,Lovi,11.92,male,Chow Chow Mix,brown,long,medium,yes,
2152,Kedves,13.92,female,German Shepherd Dog Mix,black,medium,large,,
2153,Sirah,8.83,female,Unknown Mix,brown,short,medium,yes,yes
2154,Ket Felnott Szuka,10.58,female,Hungarian Vizsla Mix,yellow-brown,short,medium,,
2155,Adi,11.58,male,German Shepherd Dog Mix,apricot,short,medium,,
2156,Napsugar,8.5,female,Unknown Mix,brown,medium,medium,yes,yes
2157,Ico,7.67,male,Unknown Mix,tricolor,short,medium,,yes
